Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
32.9467,34.56978879,32.923744201660156,60.3805,59.12144977,59.72208023071289,1.0708,1.210375594,1.0596545934677124
33.0619,34.67962933,33.12554168701172,60.3636,59.12197952,59.765384674072266,1.0969,1.204107026,1.041390299797058
33.1361,34.74113295,33.23292922973633,60.3672,59.14001798,59.82530212402344,1.0356,1.204118096,1.0349041223526
33.0579,34.62579764,33.03256607055664,60.349,59.1252035,59.73325729370117,1.06,1.206448106,1.0452382564544678
33.0547,34.66832224,33.10715103149414,60.2624,59.11469551,59.73411560058594,1.0482,1.204293208,1.038506031036377
33.0854,34.75626352,33.259681701660156,60.1348,59.14874683,59.8324089050293,1.1365,1.202307121,1.0317069292068481
33.2703,35.12061023,33.554161071777344,64.6067,63.54592106,65.15361022949219,1.3081,1.459253078,1.3504586219787598
33.3463,35.23238001,33.683250427246094,64.6435,63.5864292,65.2059326171875,1.292,1.456704523,1.3427584171295166
33.3823,35.24552494,33.69833755493164,64.6676,63.5865615,65.20697784423828,1.3099,1.457601202,1.3441826105117798
32.6005,34.0289498,32.628787994384766,55.7258,54.73886687,55.4937744140625,0.8978,0.9783574313,0.8748178482055664
32.5756,34.01760299,32.62459945678711,55.6888,54.73701651,55.49753952026367,0.8978,0.9771856497,0.8707555532455444
32.6151,34.06520125,32.68284606933594,55.7122,54.74467465,55.500789642333984,0.8343,0.9749171893,0.8624980449676514
34.0683,35.70422078,34.29112243652344,60.3255,59.41957002,60.248687744140625,1.0134,1.181166333,1.0145254135131836
34.0081,35.61466393,34.23367691040039,60.2986,59.35346629,60.19076156616211,1.1098,1.178257169,1.0069133043289185
33.9966,35.61743029,34.2327766418457,60.2794,59.37176635,60.20714569091797,1.0134,1.17956432,1.0046014785766602
33.3989,35.30466866,33.76203536987305,64.5644,63.6010813,65.2250747680664,1.2576,1.454277985,1.3356051445007324
33.3137,35.21704977,33.66392135620117,64.588,63.56347714,65.18549346923828,1.2938,1.454486399,1.3381237983703613
33.2916,35.17771607,33.61438751220703,64.6075,63.5719596,65.188720703125,1.2746,1.455840838,1.33976411819458
33.2491,35.13224831,33.571746826171875,64.4613,63.51662284,65.12806701660156,1.3099,1.458269361,1.3524196147918701
33.4568,35.33895101,33.79818344116211,64.4767,63.5542949,65.17686462402344,1.3473,1.44729121,1.3284634351730347
33.4301,35.27047292,33.72798538208008,64.4682,63.51286202,65.14434051513672,1.2576,1.448896112,1.329456090927124
32.9052,34.65415021,33.07750701904297,60.1109,59.13637351,59.80098342895508,1.0843,1.208767036,1.0531975030899048
33.0682,34.77669722,33.29436111450195,60.1394,59.1788421,59.89870834350586,1.1504,1.203436124,1.0337997674942017
32.9335,34.65289308,33.07773971557617,60.114,59.13894673,59.78071975708008,1.0356,1.207458596,1.0471168756484985
