Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
32.874,34.3154859,32.699222564697266,61.2422,60.68542786,60.80728530883789,1.123,1.16194643,1.132935643196106
32.1568,34.27469687,31.82950210571289,61.9238,60.75913098,61.94042205810547,1.6835,1.647194055,1.6219701766967773
32.0083,34.14815323,31.7093505859375,61.8653,60.71685148,61.89378356933594,1.6835,1.649771479,1.6221272945404053
31.9878,34.13027436,31.681766510009766,61.8571,60.71668495,61.89803695678711,1.6865,1.648707037,1.6231200695037842
35.0677,36.68472164,34.77843475341797,64.2703,63.40108006,64.784912109375,1.4734,1.790379386,1.4540339708328247
34.8792,36.52151011,34.58823013305664,64.2502,63.35795179,64.66423797607422,1.4508,1.791303963,1.4444324970245361
34.9075,36.58941413,34.689659118652344,64.2326,63.34887058,64.67605590820312,1.4288,1.777690666,1.42447829246521
34.1742,35.48282578,34.35774230957031,55.4281,54.62498974,57.881004333496094,0.916,1.187844722,1.0361757278442383
34.0578,35.39345019,34.25123977661133,55.4348,54.63064332,57.81353759765625,0.9152,1.197727563,1.0416218042373657
34.0134,35.35185012,34.2006721496582,55.406,54.59056192,57.726104736328125,0.9152,1.193352523,1.038219690322876
33.9291,35.11349513,33.72379684448242,65.1912,64.83802275,64.31693267822266,0.8343,1.177714606,0.9259931445121765
33.9478,35.15837439,33.76557159423828,65.196,64.82572072,64.33861541748047,0.827,1.165312486,0.9141274690628052
33.9711,35.127111,33.7172737121582,65.2201,64.79755351,64.33465576171875,0.827,1.158073045,0.904897928237915
33.2443,34.16555244,33.35597229003906,56.2766,55.86081083,58.15937805175781,0.5391,0.8013071598,0.7390689253807068
33.228,34.17788529,33.371944427490234,56.2494,55.84049604,58.149940490722656,0.5209,0.796094392,0.7339170575141907
33.2018,34.12746187,33.32773971557617,56.2442,55.81619082,58.12093734741211,0.5069,0.7900657525,0.7281620502471924
37.5831,39.11249365,37.936771392822266,63.5963,62.82419786,63.714805603027344,0.9931,1.350731185,1.1798702478408813
37.5394,39.0324795,37.83552932739258,63.6099,62.79459138,63.677894592285156,0.9818,1.358056755,1.1871908903121948
37.3633,38.89391997,37.66213607788086,63.6019,62.7766719,63.725772857666016,0.9931,1.364281543,1.1955583095550537
35.5669,36.85636771,35.71286392211914,54.9426,54.11654856,57.16492462158203,0.6165,0.89298291,0.9697717428207397
35.6097,36.88269657,35.74669647216797,54.9271,54.11110937,57.172149658203125,0.6043,0.8907980796,0.9675430059432983
35.5364,36.80998816,35.658443450927734,54.9107,54.10277279,57.16194152832031,0.6161,0.8913274252,0.968044638633728
33.7448,34.72839547,34.18083572387695,55.6811,55.30373993,57.6552619934082,0.3043,0.5969295401,0.7257709503173828
33.7117,34.69399984,34.147220611572266,55.6815,55.29343884,57.64196014404297,0.3368,0.596336028,0.7242225408554077
33.6984,34.71035723,34.157169342041016,55.6824,55.30828866,57.615081787109375,0.3479,0.6013727568,0.7293518781661987
34.5407,35.77891646,34.645484924316406,64.5478,64.17597708,64.71937561035156,0.5752,0.9376285968,0.9191073179244995
34.5616,35.8162868,34.7082633972168,64.5647,64.20167589,64.7084732055664,0.5748,0.9440042366,0.9304852485656738
34.5906,35.73138068,34.59281539916992,64.7795,64.18007736,64.72169494628906,0.5752,0.9468948069,0.9323539137840271
33.3275,34.95169809,33.34126281738281,59.8693,58.95782402,60.77478790283203,0.8425,1.080464988,0.9332697987556458
33.2554,34.87570842,33.24927520751953,59.9096,58.98029511,60.72613525390625,0.857,1.098256278,0.9518545269966125
33.3336,34.97589105,33.37985610961914,59.9152,59.02769256,60.70615768432617,0.841,1.103748741,0.9665462970733643
32.495,33.68129926,32.356815338134766,64.4164,63.72719251,64.09578704833984,0.5929,0.9682123737,0.8464034795761108
32.6122,33.76767095,32.45142364501953,64.4335,63.77126812,64.14952087402344,0.5899,0.9870435158,0.8784703016281128
32.5147,33.66390265,32.32954406738281,64.4553,63.78002094,64.1068115234375,0.6125,0.9921492501,0.8805644512176514
32.6922,34.19069326,32.85793685913086,54.3555,53.32032468,56.53904724121094,0.6373,0.9646561794,0.9941227436065674
32.636,34.15276994,32.82738494873047,54.323,53.30238914,56.522613525390625,0.655,0.9664773492,0.9971969127655029
32.6858,34.17587983,32.8480110168457,54.3223,53.30246825,56.528499603271484,0.6456,0.9635415711,0.9923518300056458
35.8754,37.50480347,35.92200469970703,63.2214,62.37538457,63.63506317138672,0.9921,1.424994287,1.2720048427581787
36.0245,37.59554603,36.026084899902344,63.2724,62.43000382,63.69398498535156,1.0037,1.422009067,1.2672746181488037
35.9296,37.56395005,35.993316650390625,63.2705,62.40948287,63.686161041259766,0.9717,1.418125768,1.263371467590332
32.8717,34.67306786,32.506595611572266,64.1361,62.86251796,63.19746780395508,1.3868,1.855268961,1.3807592391967773
